gene,log2fc,pval,neg_log10_pval
'TMEM258',0.5747421028190425,2.2593459362455727e-12,11.646017267662987
'GHITM',0.5745771044134843,3.602379336628647e-14,13.443410557166013
'KRTCAP3',0.5728313394333553,6.129673371571529e-10,9.212562666868774
'PAIP2',0.5726457953997183,1.314232531130838e-13,12.881327786943285
'TMED3',0.5724372442653936,9.797403738825248e-10,9.008888994846787
'H2AFZ',0.5695104522692882,2.8890804751154613e-24,23.53924036074777
'RPL26',0.5693708285015431,1.3904208113332058e-22,21.8568537404786
'CLIC1',0.5690949314507037,5.615295617547518e-24,23.250627375343722
'UTP11L',0.568685523020233,9.79439225748389e-13,12.00902250682695
'AURKAIP1',0.5679680478958896,6.640087069035396e-11,10.177826225849799
'USP11',0.5664155793265232,3.693773397845055e-12,11.432529750770186
'AKR1A1',0.5648897426741616,1.604592235558946e-10,9.79463531363051
'ITGB1',0.5636911323015613,2.881043135238126e-15,14.540450239374689
'NHP2',0.5636017406238705,1.60960981638722e-13,12.793279388022153
'THYN1',0.5625305990866207,3.587798192558858e-08,7.4451719932541875
'HSPA1A',0.5596307541317864,2.0580265715200345e-17,16.6865490222898
'SF3B1',0.5590522201052589,4.553151623745946e-19,18.341687887082596
'COX14',0.5586146188410088,7.224138201596388e-10,9.141213954331235
'MT2A',0.5585591131381051,6.112096800066872e-15,14.213809776257957
'RNASEK',0.557878936543146,7.1714102546982665e-12,11.144395432113368
'C12orf44',0.5575671373392181,3.606092004050476e-07,6.442963197097336
'ZFAND6',0.5567833636381618,3.3440547309048877e-11,10.475726623237964
'MIR205HG',0.5557895153874651,3.721199288340973e-13,12.429317070771488
'IFI16',0.5556567076338875,5.812679506786965e-14,13.235623622041212
'H1F0',0.5555706814412473,1.2113089306192568e-13,12.916745080842984
'CBR1',0.5535411550198615,5.448014137729536e-16,15.263761774089039
'WDR45B',0.5533703858854874,3.532058330756445e-13,12.451972132807814
'CXCL10',0.5527983627877084,0.010042742983020938,1.998147651763721
'ATP5A1',0.5521432124376157,9.931344627752563e-18,17.00299194738788
'ATP5G1',0.5509497466920934,1.3947641093882708e-13,12.855499236586548
'AP3S1',0.5505146711946352,1.2823866540525497e-14,13.89198101038371
'TM9SF1',0.5504813427245429,1.3048166115168393e-10,9.884450522963967
'FLOT1',0.5504070693509697,4.199665766822903e-12,11.37678527184031
'SPCS1',0.5496243242040653,7.01821489486012e-10,9.1537733379982
'PLK2',0.5489152183639059,1.0398619901561363e-09,8.983024296173198
'MRPL20',0.5463779404488722,1.5274391804268974e-10,9.816036073478765
'TAGLN2',0.5463489128139672,4.307039952350281e-26,25.365821099678126
'SYNGR2',0.5452460425756177,5.484929515546042e-12,11.260828948983727
'APOL1',0.5438263756332188,6.833832155260213e-07,6.165335692048738
'ADI1',0.5436635424756513,4.2408316095637895e-11,10.37254897170184
'SNHG8',0.5435438401976246,1.0118658603144386e-10,9.994877056652824
'BRK1',0.5412071513050367,9.250203952617269e-11,10.033848691637209
'FXYD3',0.5411836798835641,8.651959071386522e-23,22.062885543684292
'ALG5',0.5404584711051238,1.4473430081296955e-08,7.839428532540484
'SCAND1',0.5399529066104073,1.3100394321991579e-11,10.882715631879528
'LAMTOR4',0.5373509274486946,3.1417069668890007e-11,10.502834324896922
'BPGM',0.5366317329951942,7.803701359906352e-08,7.1076993589887465
'RPL14',0.5365460388053558,4.3441717579060656e-18,17.36209301214016
'HNRNPA1P10',0.536061949934392,2.102710257877068e-07,6.677220566626255
'S100A8',0.5345193956784142,1.527765446809266e-05,4.8159433165558605
'RPS4X',0.5345145751147937,8.52788440932449e-25,24.069158694894984
'CCNI',0.5330707721884066,3.8578454652126487e-13,12.413655172998403
'LSM3',0.5329556682275864,1.0742371967962334e-11,10.968899813714696
'ATF4',0.5325926537613448,1.1129163047428255e-09,8.953537494924126
'PPA2',0.5275324704474406,2.5363965463919236e-11,10.595782846828694
'C8orf40',0.5275024368362895,2.407538990637717e-07,6.618426670649249
'P4HB',0.5267678029805152,1.7643758269136893e-14,13.75340890096726
'AP1G2',0.5263195927593869,1.6836540371971119e-12,11.773747143936184
'RPSA',0.5256759958594956,1.3118030698589257e-18,17.882131357104335
'DNAJA1',0.525200788590239,2.7758094455592453e-10,9.556610350746942
'APLP2',0.5237723724650655,3.668592752387533e-14,13.435500496259136
'SNHG16',0.5207963036043926,3.8468027009130036e-15,14.41490008769945
'RPS10',0.5202660419620698,4.811899728759738e-28,27.317683431145174
'LDHA',0.5197679447194681,2.0463345225545766e-35,34.68902336895034
'UBL5',0.5180340112852151,1.4786125969601684e-13,12.830145598174356
'TINF2',0.5175452231628705,5.270721851170257e-08,7.278129901957925
'RPS12',0.5156247319291193,1.1428314042275742e-15,14.942017834009148
'PPIB',0.5129510584536632,3.24007373827657e-18,17.48944510591616
'SFT2D1',0.512616454214031,1.75512942068664e-07,6.755690853774966
'RPS28',0.5101033815986661,6.6635600201176244e-15,14.176293686142571
'SP100',0.5072176773068224,9.193640412142465e-14,13.036512486671885
'TCF25',0.5072010982245779,2.2653910486870322e-13,12.644856819863884
'COX8A',0.5061176356835244,9.8417753426695e-12,11.006926552790308
'TSPAN3',0.5026838783122927,5.122432380102705e-11,10.290523765897406
'C19orf60',0.502631579508567,8.499111960861315e-10,9.070626449655771
'RPL28',0.49869272741165216,2.638436840318025e-16,15.57865329763227
'BSG',0.4986698157465954,4.845080992077579e-16,15.314698958733262
'RPL7A',0.49552260763305783,2.979115066950432e-21,20.52591272203621
'EID1',0.4941917188325879,2.789896517730003e-11,10.554411905189596
'BCKDHA',0.4941829171332596,2.7253392776150382e-09,8.564579424681252
'VIMP',0.49410739403699966,2.5506838125438942e-09,8.593343373996328
'RPS13',0.4913430415860397,5.60090386034116e-22,21.251741881943232
'TM9SF2',0.49017145147083957,2.5404871379996513e-09,8.595082999497995
'SCP2',0.48982607868473405,1.3724157867111702e-09,8.86251429495708
'WDR83OS',0.4884174347448333,5.685267132584082e-11,10.245249124383179
'RPL36AL',0.4864092046205521,2.7283646243462527e-13,12.564097590115386
'BLOC1S1',0.4858226788439246,2.8959871538365637e-10,9.53820336893562
'TMEM9B',0.48463517438155634,3.058193918199738e-09,8.514534979703967
'OAT',0.4844622545805466,1.523170386366986e-08,7.817251512474851
'BTF3',0.4843807419967573,9.076311219152306e-21,20.042090620935713
'TEX264',0.48381217851822333,4.974546813008414e-06,5.303246477847814
'PSME2',0.4836253680793731,5.319389170197106e-15,14.274138235231899
'GNB2L1',0.4818827894776107,7.198281160029221e-28,27.14277119410093
'SGSM3',0.480952230968292,7.191956177640445e-09,8.14315296752996
'BAIAP2',0.47835878483036964,2.3237813121892285e-14,13.63380474520525
'HSP90B1',0.4776973193817823,1.0635033909177987e-18,17.97326112103672
'HSPA5',0.4774960016119744,4.052310462719066e-16,15.39229728910628
'HSPB1',0.47659446973580905,4.6856095198801615e-21,20.329233906611304
'SERPINB6',0.47520660478223886,0.00067792196629756,3.1688202936797896
'ATP5F1',0.4751718172100522,1.1152763148519895e-10,9.952617520823235
'ECH1',0.4749593485987409,1.035620538064843e-06,5.984799345375264
'TCEAL4',0.4742493790911125,2.7044932608518484e-10,9.567914096410307
'TPD52L1',0.47302331597098807,3.6389302728777376e-06,5.4390262660390905
'NDUFAF3',0.4709504274396544,4.063520074881727e-08,7.391097590374342
'RPL11',0.4682135379807748,2.45911998170594e-19,18.609220281297222
'GLT25D1',0.46772537918676294,8.942454087791024e-14,13.048543280921256
'PON2',0.4666314845527237,2.6671744592041217e-10,9.573948576289249
'HEXB',0.46454905424622417,1.5343079941951978e-07,6.81408745215161
'MRFAP1',0.4641607438843876,2.2755648086584878e-08,7.642910791165299
'NDUFB8',0.46410711275165234,3.984193654075732e-06,5.399659560596602
'CYB5A',0.46175535016091024,2.182046124392005e-05,4.661136073473977
'CD9',0.46152474503619356,9.250714518235635e-39,38.0338247213861
'PRDX2',0.4610963714068469,4.633980608886408e-10,9.33404578786828
'ATOX1',0.46038076197039396,2.7304978131334412e-08,7.563758166956476
'PDIA3',0.4603296440191058,2.5101652550948207e-15,14.600297686083389
'IL32',0.45855339459187056,5.9523539833532327e-05,4.225311249430307
'FKBP9',0.45643167312931937,1.788738335393013e-15,14.747453185316564
'TMEM87A',0.4562163999464943,9.41404285994535e-10,9.026223828783255
'NDUFB2',0.454835462635396,4.948245007750822e-07,6.305548804823055
'MYL12B',0.45383906100718585,1.07819673490214e-20,19.96730198767723
'TGIF1',0.45026560198822935,3.769239774632482e-08,7.423746234668307
'PEBP1',0.44995502926975584,4.882498495142472e-07,6.311357881896006
'RPL17',0.4476380500717322,1.0090924604988065e-21,20.99606903867417
'RPS8',0.4471810784097643,1.468547957257735e-26,25.83311186648383
'LMNA',0.44519300208229146,7.801100240234244e-12,11.10784414159602
'ADRB2',0.44247208329819976,3.605280574759724e-05,4.443060931408263
'MT1X',0.44226821374095965,3.645356141964204e-10,9.438260035814011
'MFSD1',0.4414157905763264,2.8296164487647816e-07,6.548272428600777
'COPE',0.44092018611263295,5.1124918754658e-06,5.291367369144636
'PARK7',0.44082405101228456,4.73515983560528e-06,5.324665356776905
'IFNGR2',0.4401934292614982,5.106996653898883e-11,10.291834426693848
'KRT8',0.43953516877895976,9.495946963692415e-10,9.022461719647405
'CA12',0.4367876399955321,4.928907594046005e-10,9.307249323815675
'SLC25A6',0.4355757878159793,1.615136564955808e-09,8.791790750794638
'PELI1',0.43517385959884697,1.0407180185130947e-08,7.982666926198279
'KRTCAP2',0.4323608672247902,1.479460011571775e-06,5.829896768920665
'EIF4A2',0.43187140842108374,3.55198278480298e-08,7.449529147759199
'NDUFA1',0.42968615059044146,1.2580775830798398e-09,8.90029257600957
'PNRC2',0.42931662610245513,1.9967515391446825e-08,7.699675972130605
'TPM4',0.4282839756182729,8.60584680288061e-09,8.065206389284812
'KLK11',0.4274459669878876,4.4698062887532093e-07,6.349711297796137
'ID3',0.4269703626422399,5.086606288731799e-11,10.293571876138724
'NPC2',0.42692233008986014,8.863264263178253e-07,6.052406301769904
'NDUFB7',0.4258105051642332,1.039100521704847e-06,5.983342437129988
'PFDN5',0.42430921374079406,5.361472909954926e-06,5.270715884040184
'VAMP8',0.4239898369213611,0.0001487511248452454,3.8275397414835406
'EMP3',0.42363350349249385,2.554601659680916e-06,5.592676810006588
'SH3BGRL3',0.4232086907665346,2.2896678761960263e-08,7.640227508924775
'CLK1',0.42168375875151437,3.0855284641272103e-10,9.510670442846626
'EMC3',0.42149373513958854,6.624044268732764e-07,6.1788767738073975
'S100A13',0.42082211746066217,6.070410856813398e-07,6.216781914063385
'CNPY2',0.42080082529535784,7.631788591119258e-06,5.117373668568897
'S100A6',0.4203567798103456,8.635590803647139e-10,9.063707944838088
'TSTD1',0.41976166979029067,1.6789648586335258e-05,4.7749583937138045
'ANXA2',0.4183204351840465,4.24379151776041e-52,51.372245959575174
'PET100',0.4174552263072791,2.950808374891685e-08,7.530058992610946
'REXO2',0.4165626966964386,2.0515954279701298e-07,6.687908277440928
'CST3',0.414852674404534,8.651806833159992e-08,7.062893185514639
'TNFSF10',0.41341956888890724,6.264024883126513e-08,7.203146525761245
'CD46',0.41292583490832574,4.451827278557284e-09,8.351461693713926
'ATP6V0E1',0.4073629979721299,0.00019386258032278914,3.712506011074153
'GPX4',0.4060499292134581,2.50405505990141e-07,6.601356125961424
'LGALS3BP',0.4048843255219594,5.975747994357524e-10,9.223607725611604
'ANXA1',0.40451552186258444,3.86108788850085e-09,8.413290312580427
'DPAGT1',0.4010038584095694,2.166595868037584e-05,4.664222089441255
'DAD1',0.40057904718828685,9.273245565410346e-07,6.032768239484737
'SLC38A5',0.39762367509982927,0.0004892679604005803,3.310453222982793
'TMED4',0.396434292203445,5.120139587140697e-07,6.29071819896585
'HSPA8',0.3949269589285985,9.045283489490846e-11,10.043577817306964
'KRT18',0.3937414257330517,1.0331248002148028e-05,4.985847213068135
'BSCL2',0.39352595299190846,9.265192405642417e-07,6.033145557473939
'HCAR2',0.39270935588770206,3.5845687717508e-06,5.44556308304043
'IL1RN',0.3893877298695646,0.0006419846117328181,3.1924753817747886
'IFITM1',0.38762362723597377,0.0004639575173300278,3.333521784173167
'GDI2',0.3876162766118832,1.8882057154745336e-10,9.723950692120308
'TMED9',0.38686763777333405,1.1490350905487917e-05,4.939666708127205
'HM13',0.3852281177534775,6.68123391874525e-08,7.175143322761811
'COX7C',0.384973889700065,5.751347480029216e-08,7.240230392774309
'PRKAR1A',0.3836122295898356,1.2948975776975856e-05,4.887764581544031
'S100A9',0.38096199679067727,0.0025709869783509033,2.58990012298556
'RARRES3',0.38003759211152216,0.0001757782739104849,3.7550348044833965
'ATP5I',0.37885648672963423,2.2612521626420223e-08,7.645651004776442
'IFI30',0.37838728323405396,1.0961239745667343e-05,4.9601403232008225
'PSAP',0.37752371810401697,6.284508777520303e-08,7.201728662854662
'TNFRSF12A',0.3769655045273526,1.1757382576567305e-05,4.92968934994982
'LGMN',0.3758864197531866,0.001161083378098139,2.935136592192737
'TRAPPC5',0.37451565654695684,5.7126157824231814e-05,4.243164984618739
'RPLP2',0.3740925867571362,7.750160726685244e-12,11.110689290785471
'NINJ1',0.37264280708280717,3.168277542481867e-05,4.499176781031803
'HSPA1B',0.3696453641777027,8.470696312552469e-08,7.072080888102627
'PRSS8',0.3686277478031175,4.130809512439939e-06,5.383964831555398
'CTSB',0.36822747609929507,2.6356780086183486e-15,14.579107647045305
'RND3',0.36499225961105586,1.4474616635558356e-10,9.839392929864177
'CTSL1',0.3640812441169915,2.8975045252365155e-05,4.5379758770956125
'FKBP5',0.3638460414514234,0.00010103516592442494,3.9955274409817263
'LGALS3',0.361765069220677,2.686577540593525e-05,4.57080062021127
'GNG5',0.36130252968018434,5.402133462757785e-05,4.267434690525605
'JTB',0.35983320521163376,3.579391739278763e-05,4.446190768528969
'STOM',0.3590999332011587,3.9967253497604486e-07,6.398295694917717
'PHLDA2',0.359009127465984,5.922683792410115e-07,6.227481453392698
'DHRS7',0.35837424069336304,0.00019563056191557106,3.7085632976339302
'NAMPT',0.35718274860929805,1.689743685614142e-08,7.772179167792035
'PMAIP1',0.35303475918797644,3.302399209076507e-07,6.481170428402271
'ZC3H12A',0.34921004438526837,1.9742620123943846e-06,5.704595210842708
'KRT15',0.3480555338138553,1.2323329442760324e-08,7.909271941256752
'CUTA',0.34757106137149335,0.0016057500259032984,2.7943220623080016
'SERINC1',0.3439139462392982,0.00021754209950731868,3.6624566843900164
'CDK5RAP3',0.34293946228992483,4.4791467278946665e-06,5.348804710703054
'PSMB4',0.34130321155295473,3.0888438065099067e-07,6.510204052101886
'TES',0.3389025620320686,1.0160539343994142e-06,5.9930832381245835
'ATP5J',0.33793796970472056,7.65118339489511e-05,4.116271388097942
'SRPR',0.3377556966550101,7.44252851095347e-06,5.1282794929760245
'PDZK1IP1',0.33400889282426355,0.026259875445804697,1.58070733816002
'BRD8',0.330647656329173,8.605960004594151e-08,7.065200676592346
'NDUFA13',0.32970015468564634,0.009832155892668476,2.007351244158527
'NEU1',0.3271357517148246,5.4670616619227314e-05,4.262246027758019
'CAT',0.3254726843940828,1.260370155870838e-05,4.899501888974762
'HIST2H2AA3',0.32423975211011635,5.705297211894364e-07,6.243721726508951
'HIST2H2AA4',0.32423975211011635,5.705297211894364e-07,6.243721726508951
'ARL16',0.318786134966221,0.0012271544807100892,2.911100762540359
'PSMB10',0.3186628572637637,0.00017572515304758744,3.755166069762973
'MORF4L2',0.31726210903932234,7.735591238184975e-05,4.111506487178791
'ANXA5',0.314524177054777,0.007135110994811484,2.1465992665494453
'DUSP6',0.31385404806884365,0.00030692417081927396,3.512968908765687
'GPR108',0.3134639012948442,2.442790337593635e-05,4.612113806515564
'ANXA3',0.3102142881642191,0.0010354551636282453,2.9848687018023194
'FTL',0.309803983355137,1.37331535229289e-17,16.86222972493733
'AREG',0.3096563106385543,0.00020106541243059456,3.6966626309569373
'NXF1',0.30810639872972256,9.54332206301511e-07,6.020300419583838
'TMEM205',0.30651863825179726,0.0009360890391370133,3.0286828399726353
'SQSTM1',0.3063497651884957,8.211421019134307e-05,4.085581679985761
'PPAP2C',0.3058528646570637,0.0013113226092023823,2.88229045082669
'ZMYM6NB',0.30539654542463196,0.00030746149612040786,3.5122092638542797
'BHLHE40',0.3042926783664761,4.266153688003963e-06,5.369963503164653
'SERPING1',0.30185014428939316,6.413015177796671e-06,5.1929377322290975
'GSTM2',0.30166103957031165,0.003497152858593885,2.4562853845071766
'LGALS1',0.3013937002696509,0.0006710048283097865,3.173274354792628
'TRIM22',0.30086410700451255,0.0002886537456454153,3.5396228026116323
'IFI6',0.2982915424067443,1.5765663969103524e-07,6.80228773426935
'GNPTG',0.29790991003008804,0.00010693988231657818,3.9708602981605785
'PLIN2',0.2975878107043225,0.0002560141080526092,3.5917361015609033
'MPZL2',0.29474005480692983,4.5863300595579154e-05,4.338534694070391
'CD24',0.2919145833352662,9.652435160274425e-05,4.0153631070444575
'SELK',0.29043688479242374,0.00028996066348916126,3.5376609151642784
'APOL2',0.2894409322039803,1.00608088258414e-05,4.997367103327858
'MYL12A',0.2861505663171836,0.05250415632830285,1.279806315660736
'IFIT3',0.28612194268418745,0.5665131567749415,0.24678999957215342
'SRSF2',0.28476073560674825,5.842241634942668e-05,4.233420484583963
'DST',0.2818197875785191,2.049652927380874e-07,6.688319672839108
'RPL9',0.2813716983005938,1.0895968078517292e-06,5.9627341777646325
'RPL21',0.28059232422984465,2.888677587563855e-05,4.539300928130092
'SEPP1',0.2802076615277862,0.0013153231243628533,2.880967544596763
'SPSB3',0.2792090416778571,0.0006859777632010438,3.1636899622460284
'IFITM3',0.2760740048541944,0.0013944454886818654,2.8555984583985694
'GABARAP',0.27574480302819687,0.0791530310947552,1.101532449563204
'C19orf10',0.2740622777890888,0.05180610130922901,1.2856190895039883
'DNAJB1',0.2711731363625484,0.004931002192828283,2.307064804337041
'HLA-F',0.27086584429371374,0.0054932568197025395,2.260170096450628
'MAGED2',0.2703517214416723,0.0009930621155415263,3.003023585751118
'TPT1',0.2698647119131754,2.8922006105154653e-05,4.538771586544092
'TACSTD2',0.26178585146614786,0.06950774602270796,1.1579667944391705
'RABAC1',0.2617551753970656,0.06819782713074944,1.1662294622959908
'HMGN3',0.258943040350958,0.013336464410820315,1.8749592896388956
'DDIT3',0.25781289636729676,0.001061080845140113,2.9742515253723214
'GLUL',0.24674397844325824,0.00011019532184162782,3.9578368423398786
'SDCBP',0.24660896646994712,0.029362811635861942,1.532202360899157
'PNKD',0.2465238387536053,0.00027687479415386716,3.557716579314563
'SLC20A1',0.24151279272337298,1.8838308686055056e-07,6.7249580909956705
'ARF4',0.24145496524893784,0.13621007005341257,0.8657907837083783
'FTH1',0.23709767968885048,3.376511544389392e-09,8.471531761076024
'PTTG1IP',0.2349746954937305,0.0028313437639811384,2.5480073981246534
'CIB1',0.23432632189813873,0.028462847204745474,1.545721658592511
'CTSH',0.23397263026523676,0.0021439366254602235,2.6687880564884585
'C21orf33',0.2328575295323616,3.4301260348258213e-06,5.464689922166043
'KRT19',0.2278793815983667,1.4573197068735926e-07,6.836445162231526
'ETS2',0.22592674284273495,0.0023378366906991236,2.631185829703418
'FOSL1',0.22204757037928424,6.548365851282632e-05,4.183867064942026
'CCNL1',0.22106884319367495,0.00010126057952413956,3.9945595914325303
'HLA-E',0.2195996550648314,0.11735888125413949,0.9304840391398049
'HLA-C',0.21904104312938574,0.00047061545973762044,3.3273338103336902
'CLDN4',0.21665823161973458,0.014902182026944598,1.8267501360924538
'YPEL5',0.21625391073662487,0.001339468822477907,2.8730673905913338
'QTRT1',0.2119359154212505,0.0015073862967006327,2.8217754371167367
'GALE',0.210835575870083,0.0006033191604886718,3.2194528819397474
'CDKN1A',0.20835859834668136,0.002094790269987464,2.6788594520039712
'RPL21P28',0.2072835239552771,0.0005221994541245199,3.282163586497817
'UAP1',0.20489247616078068,0.00019288097483681238,3.7147106076638954
'GLTP',0.20366947497392318,5.321515656605362e-07,6.273964655759048
'IVNS1ABP',0.19890167951004198,0.00894445398400072,2.048446165881767
'IER3',0.19833265752019083,0.0014388678521864652,2.8419790904981235
'HBP1',0.19780167246171151,0.0023864336495397907,2.6222506359004276
'HLA-A',0.19744297088203844,4.355488867674757e-05,4.360963091949563
'SSR4',0.1947699403166884,0.6065910635841862,0.2171039920877751
'NANS',0.1913390646303627,0.006219146126638848,2.2062692387730105
'HMGN2',0.1820883987528595,0.001424248368386351,2.8464142693971453
'KRT13',0.1779329786432244,5.494964619420874e-10,9.260035099535258
'RPS4Y1',0.17679562592251208,0.44379641878735676,0.35281620662668894
'TMEM66',0.17172826645597114,0.2690395444768866,0.5701838810165772
'ACADVL',0.16727375645708928,0.1411737249986292,0.8502461258759085
'RPL13AP5',0.1664571331630818,0.03514692545010129,1.4541126597894192
'MTRNR2L10',0.16379043403142496,2.7234377824170368e-05,4.564882541838106
'CD63',0.1618540928411876,0.10298484126468407,0.9872266960675584
'MTRNR2L1',0.1616469164652045,0.0001702607535776108,3.76888544874305
'GSTK1',0.1542368810522566,0.24163827898599743,0.6168342660958003
'MMP1',0.154216816759026,0.4115921656519895,0.3855329003004969
'TMEM173',0.15129816211783206,0.0068344151272715795,2.165298645378077
'LUC7L3',0.14745053099911354,0.0002868415623092067,3.5423579207386515
'CD82',0.1447762516759148,0.046845518099970854,1.329331953496826
'VMP1',0.14307031272183862,0.09460946560639183,1.0240654105858107
'MTRNR2L8',0.14172603948536058,0.0015321146220966509,2.8147087426133712
'SLC39A11',0.14005312096321174,0.00031447461831707535,3.5024144013146405
'MTRNR2L2',0.13830465680437984,0.01213884711803374,1.915822558240325
'SOX4',0.13701943070708517,0.001275406456900185,2.894351388674605
'PPAPDC1B',0.13350430408933045,0.6451372532365455,0.19034787919115587
'CALML5',0.12530292051856604,0.3333669256148504,0.4770774900973635
'HLA-B',0.1249072345751321,0.035974829825393934,1.4440012517643155
'KLF10',0.1227876749156174,0.016628047321715154,1.779158748206566
'PIK3IP1',0.12227711198567387,0.035638722620576935,1.4480778705379849
'UBB',0.11183316450462963,0.1716498617018397,0.765356542148817
'FKBP2',0.09705356115423529,0.7371678495099478,0.1324336141541287
'NFKBIA',0.08399639555348348,0.08854961276721256,1.0528133336656684
'SERTAD1',0.07638786940349945,0.19467571005780737,0.710688232588536
'TMEM59',0.07326476918714211,0.0005752027758406868,3.240179026781321
'PPP1R15A',0.0707700735927422,0.2761838717586592,0.5588016864044926
'TSC22D1',0.06508215017263132,0.3093639286171337,0.5095303257878833
'FCGRT',0.05766126042939145,0.06281643599912212,1.2019267076991067
'DUSP2',0.05365063166788658,0.011270287471297949,1.9480650062603573
'ISG20',0.047257093208868575,0.028858137968093663,1.5397316945963242
'CYSTM1',0.044552496557813646,0.09824113440102857,1.0077066313284924
'ATP1A1',0.041928152167278875,0.6235247492076534,0.2051463036433429
'MIR4461',0.036547783771228845,0.5177298057700175,0.28589683191048976
'HLA-DPA1',0.031017493671552647,0.661389694227005,0.17954257654540906
'RNASET2',0.02618313891990211,0.01976831972145316,1.7040302435195758
'ELF3',0.019893185147444037,0.02656252034001471,1.5757307200483326
'RGS2',0.016766958130840528,0.02455532666663392,1.6098542839484693
'CCNL2',0.012504304917345489,0.38243235302123557,0.417445374386925
'F3',0.00959887894057948,0.3426939732509131,0.46509353317412283
'B2M',0.0015948007918035194,7.34903889464003e-12,11.13376945411949
'SDC4',-0.008134211912037961,0.32886072476743233,0.4829879904130071
'WDR45',-0.00899318816442517,0.3104719646718337,0.5079776101026234
'SELM',-0.010527447594099815,0.5067822537537698,0.29517860142820224
'CFB',-0.01089837085197106,0.05298588719312379,1.275839789461923
'DUSP23',-0.01259503132103734,0.6816231672274942,0.16645565704993207
'GNAS',-0.013910784389799343,0.024304181721417337,1.614318996266273
'SLC31A2',-0.022981910591662196,0.18640391872730444,0.7295449618116773
'ARHGDIB',-0.03099195497936728,0.17057160433562502,0.7680932657052708
'HERPUD1',-0.03168502151889785,0.8471425116436049,0.07204352377295299
'FOS',-0.04012945069782636,4.936660556955523e-07,6.306566733689773
'SOD2',-0.04180373843864883,0.6803832948245676,0.16724635798506074
'JUNB',-0.04523877444917959,0.012593511790210331,1.8998531469024178
'SEC11C',-0.056652737130376524,0.13698235930234678,0.8633353580329215
'IER2',-0.06017917738111338,0.00044047380927267186,3.356079909786586
'JUN',-0.06022931437141467,0.39301330680982804,0.4055927448504161
'DPP7',-0.08727378633320453,0.6805992240463328,0.16710855038065606
'DUSP1',-0.10372103796120842,1.3480457779721282e-07,6.870295359445272
'ID2',-0.12011008086063543,0.7326850779482879,0.1350826533234337
'ANKRD10',-0.1252622407194872,0.363198095139605,0.439856437883683
'NUCB2',-0.1302854292679901,0.06278443435742934,1.202148014074776
'ARL6IP5',-0.1305012191010654,0.3233039138179392,0.49038903792093447
'VIM',-0.13068160703104967,0.72253677751304,0.14114004218461051
'CYR61',-0.14637494060484618,0.31026906313666847,0.5082615256689631
'C1orf63',-0.146449482538144,0.8191148426726412,0.08665520441480494
'HLA-DRA',-0.15440233907218914,0.06832466599081116,1.1654224827044883
'FKBP11',-0.17256399200638378,0.3380712487008145,0.4709917622763127
'CNN3',-0.20127874878312854,0.2724547646563834,0.5647055928034332
'SAT1',-0.21907984137288533,1.5367888850215107e-12,11.813385789213047
'TSC22D3',-0.21965070736970932,0.026942878275294346,1.5695560109773117
'TOB1',-0.22128622559779149,9.4508748903277e-09,8.024527985940034
'ATF3',-0.2221184406798535,0.18990877991830424,0.721454956369216
'DHRS3',-0.22687563755501447,0.055320504975406,1.2571138642273803
'ARRDC3',-0.22826642633039645,0.3136374086243414,0.5035721430851481
'HLA-DRB1',-0.24527747212970993,0.036421581606385714,1.4386411989032157
'ERRFI1',-0.2587448960974412,0.4999866084624568,0.3010416275614693
'C1orf56',-0.261201380495103,0.0011531007717002068,2.9381327372144597
'H3F3AP4',-0.26331286907716994,0.0016484014964309468,2.78293699989156
'CRIP2',-0.28600174282209345,0.0211771528027952,1.674132429741014
'TNFAIP3',-0.29501272186632366,0.3931647445613372,0.4054254326734073
'TXNIP',-0.29825158483517555,0.021505630814270912,1.6674478139729925
'ZFP36',-0.304119756215431,2.547093769557235e-07,6.593955066480569
'SPARC',-0.31490514894344507,0.8964438117007185,0.047476926439852685
'MALAT1',-0.317026978022502,2.8056862773492745e-52,51.5519608919795
'HLA-DMA',-0.320160766720081,0.11604725984936236,0.9353651098082456
'KLF6',-0.32296187007083915,9.920554056854218e-11,10.003464072088263
'AQP3',-0.32874087613966085,0.026433628018808282,1.5778432258044939
'XBP1',-0.33240846317291195,0.9754164160020826,0.010809939620886484
'SAA1',-0.33318468536838686,0.04471767973062824,1.349520738805153
'NFKBIZ',-0.3408752222352868,0.04514271074329599,1.345412365827412
'RBM6',-0.35068834583281183,1.2258804869548863e-08,7.91155186781599
'CRYAB',-0.3598147019647784,0.3792991992979119,0.4210180740935858
'BTG2',-0.3647412676756848,0.1653345678146736,0.781636335529268
'PLAUR',-0.37084366125025026,0.1289101058296643,0.8897130350591574
'EGR1',-0.37659357089830203,3.6901957538125746e-14,13.432950595210674
'LOC284454',-0.44511991185138033,0.0003100172560313721,3.5086141320024007
'RASD1',-0.4572633385653006,0.2908223660036635,0.5363721966491318
'CD74',-0.47190955528300443,7.67048477018523e-12,11.115177188024486
'CLU',-0.5253615412997095,0.06943381321436516,1.1584289832025854
'TIMP1',-0.5890998132798966,1.2558343058373045e-09,8.901067657420098
'GADD45B',-0.6271427026789343,6.923861079658994e-07,6.159651654393231
'NUPR1',-0.6327049988627829,3.91951243218015e-08,7.406767953689585
'NDRG2',-0.6607452339710618,0.01005026306763867,1.9978225703501007
'MGST1',-0.8551885794529621,3.091379113495724e-09,8.509847731655233
